Segmentation	language	variation	context	dimension	AUC	StD
gold	Jap	h_8	50	20	0.5814984624702764	0.011312597892081387
gold	Jap	h_8	50	50	0.5833819646157403	0.010820943638760702
gold	Jap	h_8	50	100	0.5853329018887131	0.0112060595823951
gold	Jap	h_8	50	200	0.5773168620181959	0.011396502746583841
gold	Jap	h_8	50	500	0.5727628438983271	0.010760425689599545
gold	Jap	h_13	50	5	0.5831135596620611	0.010542926287216776
gold	Jap	h_13	50	10	0.5898695238799211	0.01124549809717638
gold	Jap	h_13	50	20	0.5936295166176521	0.011883112157375366
gold	Jap	h_13	50	50	0.5976697203457395	0.011161644919742813
gold	Jap	h_13	50	100	0.5990362744726324	0.010782387357951022
gold	Jap	h_13	50	200	0.6003515763056658	0.011209529426626818
gold	Jap	h_13	50	500	0.5932751293750821	0.01095356143750328
gold	Jap	phonemic	50	5	0.7784781691340149	0.007797853397498085
gold	Jap	phonemic	50	10	0.8214915349261294	0.0059203928456669965
gold	Jap	phonemic	50	20	0.8426284547138161	0.005064182360218578
gold	Jap	phonemic	50	50	0.8587775570360534	0.003783035031296265
gold	Jap	phonemic	50	100	0.8651412731673355	0.004093927160355582
gold	Jap	phonemic	50	200	0.8644797606430009	0.0035784415582741473
gold	Jap	phonemic	50	500	0.8437225587527929	0.004444395082508318
gold	Jap	htk_50	50	5	0.796313022044007	0.005892299956839906
gold	Jap	htk_50	50	10	0.8348292977735627	0.004184502388521187
gold	Jap	htk_50	50	20	0.8460361694338806	0.0038335754521656024
gold	Jap	htk_50	50	50	0.8579591810464655	0.003425900138181
gold	Jap	htk_50	50	100	0.8609684488512133	0.003210003987207195
gold	Jap	htk_50	50	200	0.8531990339172074	0.003077100836836821
gold	Jap	htk_50	50	500	0.8379809819311314	0.003701528156769403
gold	Jap	htk_100	50	5	0.7935317920577809	0.005357430940738261
gold	Jap	htk_100	50	10	0.8059086020210828	0.004201428382211599
gold	Jap	htk_100	50	20	0.8187632014756931	0.0035574240036886063
gold	Jap	htk_100	50	50	0.8306082624715175	0.0036880883515053816
gold	Jap	htk_100	50	100	0.8273192904978494	0.0036473368299111525
gold	Jap	htk_100	50	200	0.8226023689382518	0.0036772107950542405
gold	Jap	htk_100	50	500	0.8032362594989588	0.003853715709120878
gold	Jap	htk_200	50	5	0.7772392701684923	0.004044717284093949
gold	Jap	htk_200	50	10	0.7870617107992576	0.0039039781105817753
gold	Jap	htk_200	50	20	0.7969196563203914	0.0034788537440153177
gold	Jap	htk_200	50	50	0.8054380937712541	0.0034767465927426147
gold	Jap	htk_200	50	100	0.7995882184149107	0.0034399939083631158
gold	Jap	htk_200	50	200	0.7907357198077087	0.003506047837880081
gold	Jap	htk_200	50	500	0.7685305053761993	0.0036509656751265184
gold	Jap	h_2	100	5	0.5597443390482053	0.03712549088363167
gold	Jap	h_2	100	10	0.5615887325802024	0.03639166445013608
gold	Jap	h_2	100	20	0.5705422063404657	0.038152494404751894
gold	Jap	h_2	100	50	0.567601889174061	0.042055393911825965
gold	Jap	h_2	100	100	0.5789414272474288	0.03798240646911407
gold	Jap	h_2	100	200	0.5540133308875105	0.04097408925563416
gold	Jap	h_2	100	500	0.560323830741569	0.03886771105042572
gold	Jap	h_4	100	5	0.5373629293972971	0.023035382273076267
gold	Jap	h_4	100	10	0.5319493098315474	0.022927420000376956
gold	Jap	h_4	100	20	0.5262902180745486	0.024214497699930913
gold	Jap	h_4	100	50	0.5367634718452057	0.024378331471126707
gold	Jap	h_4	100	100	0.5350167460348841	0.02255762757718009
gold	Jap	h_4	100	200	0.5280297358361041	0.02201486473497691
gold	Jap	h_4	100	500	0.5255474904587181	0.0271223169890037
gold	Jap	h_8	100	5	0.5688430122557534	0.012662786301752214
gold	Jap	h_8	100	10	0.5764598123335848	0.011520479208316173
gold	Jap	h_8	100	20	0.5808305137508917	0.011185380770076579
gold	Jap	h_8	100	50	0.5859314848102093	0.012106896842486904
gold	Jap	h_8	100	100	0.5886179879386563	0.010888156754149815
gold	Jap	h_8	100	200	0.5864318765210781	0.011474126073047375
gold	Jap	h_8	100	500	0.5814301383533583	0.010075487205774293
gold	Jap	h_13	100	5	0.582798280558526	0.013255995638157542
gold	Jap	h_13	100	10	0.5842903308193406	0.011828814862504543
gold	Jap	h_13	100	20	0.598044594669626	0.011840882288654726
gold	Jap	h_13	100	50	0.5933441720182983	0.011433601211536764
gold	Jap	h_13	100	100	0.6012983068977686	0.012003359726108316
gold	Jap	h_13	100	200	0.5982261294065355	0.011171536643837214
gold	Jap	h_13	100	500	0.5841976220189757	0.011334235653286959
gold	Jap	phonemic	100	5	0.7832759949366813	0.007092709823166016
gold	Jap	phonemic	100	10	0.8172705190990247	0.006066940176884966
gold	Jap	phonemic	100	20	0.839241208567812	0.005376415231464717
gold	Jap	phonemic	100	50	0.8560267300049362	0.003960008666117366
gold	Jap	phonemic	100	100	0.8592736412851343	0.0033139354793399133
gold	Jap	phonemic	100	200	0.8554384745255045	0.003807763282633192
gold	Jap	phonemic	100	500	0.8237611584422129	0.004294411939808131
gold	Jap	htk_50	100	5	0.7966973008057506	0.004987501850786703
gold	Jap	htk_50	100	10	0.8348243336650691	0.005026476874837211
gold	Jap	htk_50	100	20	0.8441436755293493	0.0041933925314024826
gold	Jap	htk_50	100	50	0.8553288512445019	0.003758407231053051
gold	Jap	htk_50	100	100	0.8552351876489859	0.0037297296707510326
gold	Jap	htk_50	100	200	0.8432302610956788	0.0033332079833728223
gold	Jap	htk_50	100	500	0.810393410114223	0.00371667965654819
gold	Jap	htk_100	100	5	0.7926346232820941	0.0045673155153244036
gold	Jap	htk_100	100	10	0.8080940557765746	0.004238797660744597
gold	Jap	htk_100	100	20	0.818571599653319	0.0037745152394390636
gold	Jap	htk_100	100	50	0.825491809559355	0.0036624206034419726
gold	Jap	htk_100	100	100	0.8242760130261835	0.0038296418656385708
gold	Jap	htk_100	100	200	0.8181203788973198	0.003223463358557752
gold	Jap	htk_100	100	500	0.7798287105045929	0.0042800290269314045
gold	Jap	htk_200	100	5	0.7731622795010469	0.004558867940964565
gold	Jap	htk_200	100	10	0.7884687500232895	0.004179389259764365
gold	Jap	htk_200	100	20	0.7954162046038882	0.0037990492038065455
gold	Jap	htk_200	100	50	0.805057098962648	0.0033550482219863163
gold	Jap	htk_200	100	100	0.7969460409881917	0.003968974234790308
gold	Jap	htk_200	100	200	0.7849019417958203	0.0035194884301947326
gold	Jap	htk_200	100	500	0.751134500148117	0.003695417267124388
gold	Jap	h_2	200	5	0.543109854541331	0.04226417331007033
gold	Jap	h_2	200	10	0.546144055608738	0.03924622074644307
gold	Jap	h_2	200	20	0.5429035717656192	0.03881879131259315
gold	Jap	h_2	200	50	0.5560213945124431	0.0399213466059845
gold	Jap	h_2	200	100	0.5684485803311656	0.03921827479226847
gold	Jap	h_2	200	200	0.5511839579356629	0.03796344172008676
gold	Jap	h_2	200	500	0.5603578226072364	0.03841826272596322
gold	Jap	h_4	200	5	0.5329152296614322	0.02411368951021397
gold	Jap	h_4	200	10	0.5285876991594634	0.024608401590065627
gold	Jap	h_4	200	20	0.5219063349952642	0.024177637485741078
gold	Jap	h_4	200	50	0.5139889690092364	0.02540953771967168
gold	Jap	h_4	200	100	0.5206587666011877	0.027333230161806832
gold	Jap	h_4	200	200	0.5251790150185006	0.021655296028052533
gold	Jap	h_4	200	500	0.5330701537625695	0.025957650695577268
gold	Jap	h_8	200	5	0.5687338114231678	0.0109958969942843
gold	Jap	h_8	200	10	0.5717266545767685	0.010885785948499706
gold	Jap	h_8	200	20	0.5751361653215281	0.010684527229768346
gold	Jap	h_8	200	50	0.580750766990838	0.012388598597198862
gold	Jap	h_8	200	100	0.5782397812887219	0.011167076105541362
gold	Jap	h_8	200	200	0.5732320265774445	0.010778937697876988
gold	Jap	h_8	200	500	0.5740965800727733	0.011672548556318456
gold	Jap	h_13	200	5	0.5910661353568077	0.01028575605534671
gold	Jap	h_13	200	10	0.5881607390398629	0.010652448141696774
gold	Jap	h_13	200	20	0.5965032989395234	0.012989378221297414
