Segmentation	language	variation	context	dimension	AUC	StD
seg	Eng	h_4	200	10	0.5680348351421101	0.028159346941638092
seg	Eng	h_4	200	20	0.5758511948928975	0.032970232315187115
seg	Eng	h_4	200	50	0.5885654301065499	0.03168234817849071
seg	Eng	h_4	200	100	0.5831282196975011	0.032101496432723094
seg	Eng	h_4	200	200	0.5780732534718922	0.03140735824115284
seg	Eng	h_4	200	500	0.5725988112665263	0.02690333930786886
seg	Eng	h_10	200	5	0.5465222530659344	0.012263565232171442
seg	Eng	h_10	200	10	0.5371086343277294	0.01227131714327403
seg	Eng	h_10	200	20	0.5402236688118076	0.011862937522594876
seg	Eng	h_10	200	50	0.5397095843592424	0.013052233742063116
seg	Eng	h_10	200	100	0.530715129177463	0.012014809524306285
seg	Eng	h_10	200	200	0.5088795640126065	0.013562086679148749
seg	Eng	h_10	200	500	0.5193894611707347	0.011563611987804192
seg	Eng	h_19	200	5	0.5448755103487524	0.014599222484287236
seg	Eng	h_19	200	10	0.5425185294194875	0.013397153969332096
seg	Eng	h_19	200	20	0.5415754857696435	0.013521891662772586
seg	Eng	h_19	200	50	0.5399164602316178	0.013014800850194916
seg	Eng	h_19	200	100	0.5440160027257822	0.01232204338602793
seg	Eng	h_19	200	200	0.5398812182677861	0.013482131908595816
seg	Eng	h_19	200	500	0.5441872889778454	0.013582923512560524
seg	Eng	phonemic	200	5	0.7067929087758764	0.007020413775761396
seg	Eng	phonemic	200	10	0.7357871489340425	0.0072986404737881505
seg	Eng	phonemic	200	20	0.7586475911455787	0.00782232853147981
seg	Eng	phonemic	200	50	0.7725209096491246	0.006041768032775177
seg	Eng	phonemic	200	100	0.7783947537305599	0.006216940987518649
seg	Eng	phonemic	200	200	0.7728037833196524	0.0057801572663434405
seg	Eng	phonemic	200	500	0.7567899054306726	0.006865848248248134
seg	Eng	htk_80	200	5	0.6666499089581832	0.007526451403859418
seg	Eng	htk_80	200	10	0.6866087490273	0.006284857266275756
seg	Eng	htk_80	200	20	0.6973901474633208	0.00746597474168691
seg	Eng	htk_80	200	50	0.7142317039047503	0.006369903401964391
seg	Eng	htk_80	200	100	0.719289469163273	0.006222758548848982
seg	Eng	htk_80	200	200	0.7045208432343948	0.0064839701358258145
seg	Eng	htk_80	200	500	0.7022668464389529	0.00554646925265785
seg	Eng	htk_160	200	5	0.6574084222763098	0.006137534187404503
seg	Eng	htk_160	200	10	0.6708895916193908	0.00576221135771898
seg	Eng	htk_160	200	20	0.6831303565598025	0.006227275605987024
seg	Eng	htk_160	200	50	0.6942905270715726	0.005926320685872456
seg	Eng	htk_160	200	100	0.6943435764835034	0.004943562629135752
